Data operacji,Opis,Kwota transakcji,Saldo po operacji
2017-05-12,PRZELEW UZNANIOWY (NADANO 12-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 16559852389705639436760324,128,-28325.00
2017-05-12,PRZELEW UZNANIOWY (NADANO 12-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 99005345333332688163339712,128,-28453.00
2017-05-12,PRZELEW UZNANIOWY (NADANO 12-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 56855364468019966847842921,128,-28581.00
2017-05-14,PRZELEW OBCI¥¯ENIOWY (NADANO 14-05-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 25154735717487898428979339,-752,-27829.00
2017-05-14,PRZELEW UZNANIOWY (NADANO 14-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 30361382112629474708981157,16,-27845.00
2017-05-15,PRZELEW UZNANIOWY (NADANO 15-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 77615379697478734420633010,32,-27877.00
2017-05-16,PRZELEW UZNANIOWY (NADANO 16-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 70571487436737862696206206,32,-27909.00
2017-05-18,PRZELEW UZNANIOWY (NADANO 18-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 04880459160614917983044411,32,-27941.00
2017-05-18,PRZELEW UZNANIOWY (NADANO 18-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 36576959484942476038482952,64,-28005.00
2017-05-18,PRZELEW UZNANIOWY (NADANO 18-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 39050079550397808171549958,16,-28021.00
2017-05-20,PRZELEW UZNANIOWY (NADANO 20-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 16788381595053508366498404,128,-28149.00
2017-05-22,PRZELEW UZNANIOWY (NADANO 22-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 61581905360488700792552805,16,-28165.00
2017-05-24,PRZELEW UZNANIOWY (NADANO 24-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 82214239330230980378341036,128,-28293.00
2017-05-25,PRZELEW UZNANIOWY (NADANO 25-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 91882378517433026635454013,16,-28309.00
2017-05-25,PRZELEW UZNANIOWY (NADANO 25-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 81621162230263005207584924,16,-28325.00
2017-05-25,PRZELEW UZNANIOWY (NADANO 25-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 58254240906697626281022979,64,-28389.00
2017-05-25,PRZELEW UZNANIOWY (NADANO 25-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 47688758159829032700694044,128,-28517.00
2017-05-25,PRZELEW OBCI¥¯ENIOWY (NADANO 25-05-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 76586320291524199129938848,-262,-28255.00
2017-05-26,PRZELEW UZNANIOWY (NADANO 26-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 25513789290386615483697996,32,-28287.00
2017-05-28,PRZELEW UZNANIOWY (NADANO 28-05-2017) DAROWIZNA  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 32075694532270209652621193,810,-29097.00
2017-05-28,PRZELEW UZNANIOWY (NADANO 28-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 33199310582009172590565294,128,-29225.00
2017-05-29,PRZELEW UZNANIOWY (NADANO 29-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 30159446670786645759939510,64,-29289.00
2017-05-31,PRZELEW UZNANIOWY (NADANO 31-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 87291427733522134009570724,32,-29321.00
2017-06-01,PRZELEW UZNANIOWY (NADANO 01-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 64103938192870006274962885,64,-29385.00
2017-06-03,PRZELEW UZNANIOWY (NADANO 03-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 03772841255477196415112100,16,-29401.00
2017-06-05,PRZELEW UZNANIOWY (NADANO 05-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 56723243262804051714525625,128,-29529.00
2017-06-06,PRZELEW UZNANIOWY (NADANO 06-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 65286767269558558533891570,32,-29561.00
2017-06-08,PRZELEW UZNANIOWY (NADANO 08-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 23966834828691379323310968,16,-29577.00
2017-06-10,PRZELEW UZNANIOWY (NADANO 10-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 42651102259588368037906102,128,-29705.00
2017-06-12,PRZELEW UZNANIOWY (NADANO 12-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  STANIS£AW STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 16103058210072728388280984,64,-29769.00
2017-06-14,PRZELEW UZNANIOWY (NADANO 14-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 29096926985224039999279075,16,-29785.00
2017-06-14,PRZELEW UZNANIOWY (NADANO 14-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 41538434464537360455230300,32,-29817.00
2017-06-16,PRZELEW UZNANIOWY (NADANO 16-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 37913338383706888458740116,16,-29833.00
2017-06-17,PRZELEW UZNANIOWY (NADANO 17-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  STANIS£AW STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 00086363001118722094716745,32,-29865.00
2017-06-17,PRZELEW UZNANIOWY (NADANO 17-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 33766895542357388429991071,32,-29897.00
2017-06-19,PRZELEW UZNANIOWY (NADANO 19-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 97190715388014805748298470,32,-29929.00
2017-06-21,PRZELEW OBCI¥¯ENIOWY (NADANO 21-06-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 96084443906751304788651164,-785,-29144.00
2017-06-21,PRZELEW UZNANIOWY (NADANO 21-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 77295668001241243333729326,64,-29208.00
2017-06-21,PRZELEW UZNANIOWY (NADANO 21-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 47019460586163214407423778,16,-29224.00
2017-06-22,PRZELEW UZNANIOWY (NADANO 22-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 93575464750012163742812389,32,-29256.00
2017-06-23,PRZELEW UZNANIOWY (NADANO 23-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 51527367962889588152250633,16,-29272.00
2017-06-25,PRZELEW UZNANIOWY (NADANO 25-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 19523645238776347737967763,32,-29304.00
2017-06-25,PRZELEW UZNANIOWY (NADANO 25-06-2017) DAROWIZNA  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 43224124851403886429757207,434,-29738.00
2017-06-27,PRZELEW UZNANIOWY (NADANO 27-06-2017) DAROWIZNA  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 98665238123705139618508299,879,-30617.00
2017-06-28,PRZELEW UZNANIOWY (NADANO 28-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 15733428429775339589599379,128,-30745.00
2017-06-30,PRZELEW UZNANIOWY (NADANO 30-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 35854426347149604549541296,16,-30761.00
2017-06-30,PRZELEW UZNANIOWY (NADANO 30-06-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 06-2017  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 69507541734408323460367026,16,-30777.00
2017-07-02,PRZELEW UZNANIOWY (NADANO 02-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 81648654018239231682121719,32,-30809.00
2017-07-03,PRZELEW UZNANIOWY (NADANO 03-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 62153869797594400389363897,32,-30841.00
2017-07-03,PRZELEW UZNANIOWY (NADANO 03-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 12307369344789980604921980,32,-30873.00
2017-07-03,PRZELEW UZNANIOWY (NADANO 03-07-2017) DAROWIZNA  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 07200138106034268853820772,288,-31161.00
2017-07-05,PRZELEW UZNANIOWY (NADANO 05-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 69188601392991853504672799,64,-31225.00
2017-07-05,PRZELEW UZNANIOWY (NADANO 05-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 60048705597141829574495674,32,-31257.00
2017-07-05,PRZELEW UZNANIOWY (NADANO 05-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 63183232736700636035616709,128,-31385.00
2017-07-06,PRZELEW OBCI¥¯ENIOWY (NADANO 06-07-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 98668611096176539574310826,-793,-30592.00
2017-07-06,PRZELEW UZNANIOWY (NADANO 06-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 17886055486141596374452275,128,-30720.00
2017-07-08,PRZELEW UZNANIOWY (NADANO 08-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 46896965287488720966765450,64,-30784.00
2017-07-10,PRZELEW UZNANIOWY (NADANO 10-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 33619858582982193736081352,32,-30816.00
2017-07-12,PRZELEW UZNANIOWY (NADANO 12-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 92489620426257044203420562,128,-30944.00
2017-07-14,PRZELEW UZNANIOWY (NADANO 14-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  HENRYK KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 93217894303220056052113279,128,-31072.00
2017-07-14,PRZELEW OBCI¥¯ENIOWY (NADANO 14-07-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 28028683547608788470597014,-889,-30183.00
2017-07-14,PRZELEW OBCI¥¯ENIOWY (NADANO 14-07-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 28939514270541590122055708,-369,-29814.00
2017-07-14,PRZELEW UZNANIOWY (NADANO 14-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 47500896840790092183058944,64,-29878.00
2017-07-16,PRZELEW UZNANIOWY (NADANO 16-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 33578827883068807610236653,16,-29894.00
2017-07-17,PRZELEW UZNANIOWY (NADANO 17-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 96289595366173733856929933,64,-29958.00
2017-07-17,PRZELEW OBCI¥¯ENIOWY (NADANO 17-07-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 91010575438682447005545928,-685,-29273.00
2017-07-19,PRZELEW UZNANIOWY (NADANO 19-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  HENRYK KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 57670756929952457091082652,16,-29289.00
2017-07-20,PRZELEW UZNANIOWY (NADANO 20-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 55768085038570556081545352,128,-29417.00
2017-07-22,PRZELEW UZNANIOWY (NADANO 22-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 26235341631778919189751744,64,-29481.00
2017-07-23,PRZELEW OBCI¥¯ENIOWY (NADANO 23-07-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 28085362224026026305158824,-300,-29181.00
2017-07-23,PRZELEW UZNANIOWY (NADANO 23-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 04729054631326274928193803,32,-29213.00
2017-07-23,PRZELEW UZNANIOWY (NADANO 23-07-2017) DAROWIZNA  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 02991296386639030170568813,971,-30184.00
2017-07-24,PRZELEW UZNANIOWY (NADANO 24-07-2017) DAROWIZNA  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 37222379611110829720912032,619,-30803.00
2017-07-24,PRZELEW UZNANIOWY (NADANO 24-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 42005922904811617704891694,16,-30819.00
2017-07-24,PRZELEW UZNANIOWY (NADANO 24-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 17368443939010013853438868,128,-30947.00
2017-07-25,PRZELEW OBCI¥¯ENIOWY (NADANO 25-07-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 04718294433167079001578831,-951,-29996.00
2017-07-26,PRZELEW UZNANIOWY (NADANO 26-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 32703897605385213797544495,32,-30028.00
2017-07-26,PRZELEW UZNANIOWY (NADANO 26-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 56284194962374878757583627,32,-30060.00
2017-07-27,PRZELEW UZNANIOWY (NADANO 27-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 12461006352438736703107032,128,-30188.00
2017-07-28,PRZELEW UZNANIOWY (NADANO 28-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  DAWID MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 28862913645476048431924353,128,-30316.00
2017-07-28,PRZELEW UZNANIOWY (NADANO 28-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 47339103185706645234252999,64,-30380.00
2017-07-29,PRZELEW UZNANIOWY (NADANO 29-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 99563135562040963917432163,16,-30396.00
2017-07-30,PRZELEW UZNANIOWY (NADANO 30-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 03544879831634066903503473,16,-30412.00
2017-07-31,PRZELEW OBCI¥¯ENIOWY (NADANO 31-07-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 43654880559240174419936618,-648,-29764.00
2017-07-31,PRZELEW UZNANIOWY (NADANO 31-07-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 07-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 94430786536588666454726416,64,-29828.00
2017-08-02,PRZELEW UZNANIOWY (NADANO 02-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 69166595117165407733986412,32,-29860.00
2017-08-03,PRZELEW UZNANIOWY (NADANO 03-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 35849170830342524684710417,128,-29988.00
2017-08-04,PRZELEW UZNANIOWY (NADANO 04-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 49944660498023779289979417,64,-30052.00
2017-08-05,PRZELEW UZNANIOWY (NADANO 05-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 52370313492845033359797514,128,-30180.00
2017-08-05,PRZELEW UZNANIOWY (NADANO 05-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  STANIS£AW STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 34416939106520892984628582,128,-30308.00
2017-08-05,PRZELEW UZNANIOWY (NADANO 05-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 97410364312875036530560149,32,-30340.00
2017-08-07,PRZELEW UZNANIOWY (NADANO 07-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 54582422865248282388302640,32,-30372.00
2017-08-09,PRZELEW UZNANIOWY (NADANO 09-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 37445040269741122107162586,32,-30404.00
2017-08-09,PRZELEW UZNANIOWY (NADANO 09-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 72707590114137196575882882,128,-30532.00
2017-08-10,PRZELEW UZNANIOWY (NADANO 10-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  STANIS£AW STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 77274761252445618716990796,64,-30596.00
2017-08-10,PRZELEW UZNANIOWY (NADANO 10-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 57161019081547860617571388,32,-30628.00
2017-08-10,PRZELEW UZNANIOWY (NADANO 10-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 33322515839844573413198424,64,-30692.00
2017-08-12,PRZELEW UZNANIOWY (NADANO 12-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 71683908930905044537937499,16,-30708.00
2017-08-12,PRZELEW UZNANIOWY (NADANO 12-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 76585699160732428603175292,64,-30772.00
2017-08-13,PRZELEW UZNANIOWY (NADANO 13-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 15653352560948556880267412,16,-30788.00
2017-08-15,PRZELEW UZNANIOWY (NADANO 15-08-2017) DAROWIZNA  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 06759943225432283979710825,610,-31398.00
2017-08-17,PRZELEW UZNANIOWY (NADANO 17-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 68011016651681618716613274,32,-31430.00
2017-08-19,PRZELEW UZNANIOWY (NADANO 19-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 67670411698324905025797705,32,-31462.00
2017-08-21,PRZELEW UZNANIOWY (NADANO 21-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 82137104188027542685759410,128,-31590.00
2017-08-21,PRZELEW UZNANIOWY (NADANO 21-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 70666413090907517328377277,64,-31654.00
2017-08-23,PRZELEW UZNANIOWY (NADANO 23-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 45586150042030190509365235,128,-31782.00
2017-08-24,PRZELEW UZNANIOWY (NADANO 24-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 13059143022718517477534915,128,-31910.00
2017-08-26,PRZELEW OBCI¥¯ENIOWY (NADANO 26-08-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 04240135902780235564537405,-267,-31643.00
2017-08-28,PRZELEW UZNANIOWY (NADANO 28-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 19693426894894862009992623,32,-31675.00
2017-08-28,PRZELEW UZNANIOWY (NADANO 28-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 82984848858569633079336203,64,-31739.00
2017-08-30,PRZELEW UZNANIOWY (NADANO 30-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 24230845167923528518178274,32,-31771.00
2017-08-31,PRZELEW UZNANIOWY (NADANO 31-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 05515562604895547889733191,16,-31787.00
2017-08-31,PRZELEW UZNANIOWY (NADANO 31-08-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 34663224581407145630944284,128,-31915.00
2017-09-02,PRZELEW OBCI¥¯ENIOWY (NADANO 02-09-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 61879778176108775748473874,-387,-31528.00
2017-09-02,PRZELEW UZNANIOWY (NADANO 02-09-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 62171430625332267726799829,64,-31592.00
2017-09-03,PRZELEW UZNANIOWY (NADANO 03-09-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 26067582514655473307883443,16,-31608.00
2017-09-03,PRZELEW UZNANIOWY (NADANO 03-09-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 98989305855796470723697488,16,-31624.00
